date,close,high,low,open,volume,sma20,sma50,ema20,rsi,macd,bb_high,bb_low,daily_return,target
2021-09-29,139.43238830566406,141.01384728022984,138.65141557774692,139.08095132289213,74602000,145.11054306030275,144.54204193115234,143.39854901175062,38.509715079165034,-1.4927579453626834,153.61752150419986,136.60356461640563,0.006482662984904186,0
2021-09-30,138.13406372070312,140.9455603850025,137.91929578685694,140.24268621892764,89056700,144.5731399536133,144.4701449584961,142.8971694602223,36.06529168997688,-1.7144289671498711,153.4107165042916,135.73556340293499,-0.009311499291791092,1
2021-10-01,139.25668334960938,139.5202648503588,135.80089824481317,138.52452409983053,94639600,144.036222076416,144.39340698242188,142.55045649730678,39.63339104935786,-1.7790114899803484,152.79539876521656,135.27704538761546,0.008127029630982996,0
2021-10-04,135.83016967773438,138.8271483868743,134.98086980059804,138.38784096480848,98322000,143.29625244140624,144.213828125,141.91042918115704,33.489859442045145,-2.082676819413308,152.2016658484497,134.39083903436278,-0.024605739483774758,1
2021-10-05,137.75332641601562,138.8564511470798,136.0449547897289,136.17186716291496,80861100,142.53578414916993,144.06432830810547,141.51451463209594,39.187518829440215,-2.1434428297965837,150.56385576598947,134.50771253235038,0.014158538878690008,1
2021-10-06,138.6221466064453,138.76857249312508,135.07849119061893,136.15233067899587,83221100,141.8958755493164,143.97548461914062,141.2390510106054,41.62066214172678,-2.0973172349367246,148.97318599108672,134.81856510754608,0.006307072308409101,1
2021-10-07,139.88148498535156,140.7893703718494,139.32505159657362,139.6569602773058,61732700,141.36969909667968,143.9467236328125,141.10975900820029,45.05245062023068,-1.9368178556330804,147.3120338866911,135.42736430666827,0.009084683867156995,0
2021-10-08,139.50074768066406,140.75029837603776,139.16883903566588,140.60387247260306,58773200,141.07342147827148,143.8974807739258,140.95651983414922,44.2063659294188,-1.8193706869726896,146.7626757940841,135.38416716245888,-0.0027218563252124905,0
2021-10-11,139.41290283203125,141.3653278052875,138.43669034540312,138.88575464341304,64452200,140.74443969726562,143.84219299316408,140.80950869109037,44.0010446526999,-1.7136276716798875,146.0024450886115,135.48643430591974,-0.0006297088015176922,0
2021-10-12,138.143798828125,139.84241361250955,137.68497785008697,139.82288519545196,73035900,140.4218002319336,143.76815032958984,140.55563156128414,41.03569102516022,-1.7124911252899437,145.4829357632354,135.3606647006318,-0.009103203348654887,0
2021-10-13,137.55807495117188,138.0364094315763,135.88874541033104,137.88022678873125,78762700,140.02545776367188,143.6465231323242,140.27014997936868,39.70570578311015,-1.7388095121739582,144.66225437937493,135.38866114796883,-0.004239957797033456,1
2021-10-14,140.3402862548828,140.45744186952987,138.1438084019397,138.72954178771872,69907100,139.7799415588379,143.5885333251953,140.27682962465573,48.280458469465614,-1.5176710558791342,143.75714528890737,135.80273782876841,0.02022572142492196,1
2021-10-15,141.39459228515625,141.45316264244676,140.0962280805495,140.35005282323274,67940300,139.72039260864258,143.54948486328124,140.38328321137007,51.11746521402245,-1.2430148491775412,143.56110516721515,135.87968005007002,0.007512497362009318,1
2021-10-18,143.0639190673828,143.34701408719482,139.7545598847163,140.03765490452832,85589200,139.8965980529785,143.55749053955077,140.63858186432367,55.29852968180867,-0.8804972818214196,144.002227280822,135.790968825135,0.0118061571892365,1
2021-10-19,145.22132873535156,145.62157933226283,143.06390800766076,143.51295730034732,76378900,140.1567581176758,143.60962005615235,141.0750339472787,60.05389149685998,-0.41433833352130023,144.87407258768738,135.4394436476642,0.015080040320666788,1
2021-10-20,145.70944213867188,146.18779152686344,144.59656071553547,145.16276563549152,58418800,140.32320175170898,143.68107818603517,141.51640615598282,61.06313403291262,-0.005454460559519703,145.55002052297579,135.09638298044217,0.0033611688280985597,1
2021-10-21,145.92420959472656,146.0804071368253,144.35250720492448,145.27014914498275,61421000,140.4525489807129,143.7517559814453,141.9361969596727,61.52375758931316,0.33209075789133635,146.08371706078046,134.82138090064532,0.0014739433004642422,0
