date,close,high,low,open,volume,sma20,sma50,ema20,rsi,macd,bb_high,bb_low,daily_return,target
2022-01-13,1148.2828369140625,1150.8645340891296,1136.0993826537383,1141.9194026287705,11856712,1088.4885803222655,1102.027666015625,1102.665284560863,63.406114757568915,9.151670401806768,1145.861760058725,1031.1154005858061,0.005632535910129244,1
2022-01-14,1149.958740234375,1162.7762991758036,1144.0028659760435,1148.1471193848429,19930176,1092.984930419922,1102.529501953125,1107.1694231964357,63.75126809993723,11.636887369091255,1154.666133686427,1031.303727153417,0.0014594865188584105,1
2022-01-17,1155.9595947265625,1161.734329339856,1149.0526273304497,1149.505592323767,8036453,1099.2102783203125,1103.0132153320312,1111.8161061993048,65.02339385798695,13.930081221820956,1159.9183341758715,1038.5022224647535,0.005218321564271378,0
2022-01-18,1142.1683349609375,1160.5340832716051,1139.4281422634044,1157.0919805047831,6215029,1103.978369140625,1103.1930200195313,1114.7067946527936,59.826912817479105,14.467838233718112,1162.4110432539312,1045.545695027319,-0.011930572511824944,0
2022-01-19,1142.077880859375,1151.3173615953267,1136.3710722869748,1145.882379974198,9755485,1107.4998107910155,1103.1921142578126,1117.313564767706,59.79316076138702,14.717066468741223,1166.2029006115913,1048.7967209704398,-7.919507028320005e-05,0
2022-01-20,1122.0816650390625,1136.8015335141931,1111.9136106984854,1132.3176461756468,16494486,1110.0406921386718,1102.53583984375,1117.7676695554544,52.71325165093656,13.14947517468886,1166.6105453499588,1053.4708389273849,-0.017508627174589897,1
2022-01-21,1122.2626953125,1133.3139167394952,1110.5548482538704,1110.5548482538704,13338594,1112.4196411132812,1101.841064453125,1118.1957672466017,52.7677775239285,11.785894949882959,1166.8012833916473,1058.037998834915,0.000161334312000605,0
2022-01-24,1076.993408203125,1134.4460429942571,1066.6668610593797,1120.971622898134,21868937,1112.5928771972656,1099.8917016601563,1114.271733051985,40.26452751502221,6.972025489245652,1166.4978426437629,1058.6879117507683,-0.04033751393364238,0
2022-01-25,1074.8873291015625,1081.8622230323576,1043.9756141485163,1064.153101398617,24510205,1112.0233215332032,1098.0388134765626,1110.5208374376589,39.792130643569315,2.953015749997803,1167.252838104407,1056.7938049619995,-0.0019555171698555363,0
2022-01-27,1058.96728515625,1067.1198169153088,1046.7159051568356,1058.016190394451,20020431,1110.5649169921876,1096.4101171875,1105.61097531562,36.3230019836994,-1.4994086709762087,1169.6466699798145,1051.4831640045606,-0.014810895536948143,0
2022-01-28,1057.9483642578125,1076.0876922422228,1054.5741878483832,1071.1509600753575,14667727,1110.038397216797,1095.249287109375,1101.0716790244003,36.106039841064955,-5.051969543455471,1170.7755031908678,1049.3012912427262,-0.000962183546857287,1
2022-01-31,1080.9339599609375,1089.9017336429354,1067.1651879580827,1068.9769283849405,12143683,1110.4562133789063,1094.4639282226562,1099.1538010183563,44.20285429307966,-5.944133879838546,1170.264655081578,1050.6477716762347,0.021726576154073696,0
2022-02-01,1077.35595703125,1096.3331695818497,1063.0437697429202,1090.6264803582178,13200509,1109.8866760253907,1094.5993505859376,1097.077815876727,43.28336845692311,-6.86080834997324,1170.7193731804336,1049.0539788703477,-0.0033101031720909058,1
2022-02-02,1079.5523681640625,1090.1732649193557,1075.7252273627023,1090.1732649193557,10017691,1108.198419189453,1094.5785131835937,1095.4087256183782,44.05273136878216,-7.325602464412896,1170.414945353618,1045.9818930252882,0.002038705145200881,0
2022-02-03,1065.6026611328125,1087.659819731054,1063.0890104902376,1083.3797131393435,9572839,1105.5522521972657,1094.5907421875,1092.570052810229,40.31251407156063,-8.719071890305713,1170.2394631489224,1040.865041245609,-0.01292175112817684,0
2022-02-04,1055.8875732421875,1063.655187408846,1051.2678326966015,1060.2808911532843,11061241,1103.6228271484374,1093.1264599609376,1089.0764833275584,37.89916592958551,-10.486451564085655,1171.7280711465892,1035.5175831502856,-0.009116989141428333,0
2022-02-07,1049.4560546875,1067.4368843783152,1043.9756693517943,1060.7336971993543,10714467,1100.930224609375,1092.26138671875,1085.3031091713624,36.347815589843044,-12.264702628371651,1173.0142857056687,1028.8461635130814,-0.006091101664298382,1
2022-02-08,1067.09716796875,1068.8862659765236,1046.240291320876,1055.5931024543218,12060849,1099.0743896484375,1091.4873510742189,1083.5692100092087,43.214045032856305,-12.110882287317736,1172.6210690645648,1025.5277102323103,0.01680976845333748,1
2022-02-09,1079.5299072265625,1081.2056742872649,1067.9805561051007,1073.9363098694528,11486225,1097.4427551269532,1091.288974609375,1083.1845145060995,47.51134768810053,-10.860566554674506,1171.2031933655405,1023.6823168883659,0.011650990772919645,0
2022-02-10,1078.4202880859375,1085.0554293647551,1071.196208384683,1085.0554293647551,12464491,1094.2712036132812,1090.5104077148437,1082.7307786565602,47.16826664461412,-9.845723942828272,1165.5334941035865,1023.0089131229759,-0.0010278725334027516,0
2022-02-11,1076.3140869140625,1079.9827320410225,1061.6847909262883,1074.887384931338,15943370,1090.6727661132813,1089.546142578125,1082.1196651572748,46.48215277226697,-9.106433398051877,1157.8111257732053,1023.5344064533574,-0.0019530429788309212,0
2022-02-14,1059.1712646484375,1066.599124811997,1047.5991516117767,1059.9412213800138,10719633,1086.1333923339844,1088.9147729492188,1079.9341032040522,41.2258211836555,-9.7909587257775,1148.74840055089,1023.5183841170789,-0.015927341724919497,1
2022-02-15,1095.1329345703125,1097.8278430466569,1057.880422222606,1064.9006018983252,11212671,1083.092059326172,1089.41615234375,1081.38161095322,53.185491328328595,-7.346952664264563,1137.1725463073776,1029.0115723449662,0.03395264875677251,0
2022-02-16,1092.8682861328125,1101.9492706042658,1085.16871921443,1100.59049531271,10392840,1080.6270568847656,1089.6978662109375,1082.475580017943,52.461523684713534,-5.529062859925261,1127.7599305242945,1033.4941832452366,-0.0020679210404612736,1
2022-02-17,1106.704833984375,1111.868108070542,1091.5321231787168,1096.1065786813083,12853252,1078.8584045410157,1089.9279467773438,1084.7831280147461,56.36930087692183,-2.9380107588517603,1118.7302566591115,1038.9865524229199,0.012660764363950916,0
2022-02-18,1098.054443359375,1112.5477701127263,1096.1294913075903,1107.1127875552636,6775458,1077.6570434570312,1089.6376318359376,1086.0470628094727,53.41315784100384,-1.5645622308443308,1113.4905340650873,1041.8235528489752,-0.007816348460191302,0
2022-02-21,1086.957763671875,1103.9875007758346,1080.0281530233087,1092.4380298945582,11107193,1075.891796875,1089.1027368164061,1086.1337962249395,49.80490528347211,-1.3558740175240018,1105.7404569954954,1046.0431367545045,-0.010105764568058118,0
2022-02-22,1082.0208740234375,1085.146105195485,1063.066305633856,1065.6705251768456,13494914,1076.1431701660156,1088.9156811523437,1085.742089348606,48.24344117952228,-1.5707462551968092,1106.1091536255612,1046.17718670647,-0.004541933287048883,0
2022-02-23,1075.249755859375,1089.9696221846225,1072.5096827529123,1087.5012562225045,7310110,1076.1612915039063,1088.8604248046875,1084.7428194924887,46.10828094068519,-2.2613393860599444,1106.1246534920917,1046.197929515721,-0.006257844304689342,0
2022-02-24,1021.6695556640624,1059.7827129241718,1016.0760782454672,1043.975778151862,24846650,1074.296405029297,1087.7965185546875,1078.7358419850195,33.48080163459349,-7.050836135096688,1111.961175564819,1036.6316344937748,-0.049830469528904575,1
2022-02-25,1034.44189453125,1045.3118571320392,1030.9543872983322,1032.698081014629,14570089,1073.1210815429688,1086.709970703125,1074.5173707989463,37.85026215503988,-9.70406340906652,1114.076351195335,1032.1658118906025,0.012501438255039243,1
2022-02-28,1068.682373046875,1072.2151647642706,1015.8948766365417,1015.8948766365417,21297446,1072.5085021972657,1086.8829833984375,1073.9616567273204,47.757619873684185,-8.940780925499439,1113.3443358641173,1031.672668530414,0.03310043676367225,1
2022-03-02,1086.3463134765625,1087.4560239699686,1054.9364629191114,1057.3142599474093,21471786,1072.9580200195312,1087.9808569335937,1075.1411478462958,52.00792869677821,-6.831789077310759,1114.193374834343,1031.7226652047193,0.016528709441820943,0
2022-03-03,1077.1746826171875,1093.7288113845136,1073.4381104672327,1087.002981514595,10186748,1072.8391357421874,1088.5882202148437,1075.334817824476,49.74490153726761,-5.833229959081109,1114.0114190893623,1031.6668523950125,-0.00844264001782602,0
2022-03-04,1053.283203125,1070.8337101992126,1050.9280486616494,1065.7157207883167,10805667,1072.223162841797,1088.2209033203126,1073.2346640435735,44.33323761415892,-6.890280524413811,1114.1713786884234,1030.2749469951705,-0.022179763299058353,0
2022-03-07,1014.3323364257812,1047.1915288477956,1006.38358489105,1032.0639824642974,17983310,1070.1454010009766,1087.0822692871093,1067.6249185561646,37.22343622614373,-10.747123974404985,1118.7178591924144,1021.5729428095387,-0.036980430888534865,0
2022-03-08,1012.4979248046876,1017.253638152396,987.361002125067,1001.62790256755,21289374,1068.2974945068358,1085.8385534667968,1062.3747286750715,36.92311179282187,-13.792727901016406,1122.377630909208,1014.2173581044638,-0.0018084917094899344,1
2022-03-09,1066.2139892578125,1072.05665089973,1011.8864606126764,1012.7244638561708,20414228,1068.253335571289,1085.6922595214844,1062.7403725400945,49.71664563880022,-11.73666056063621,1122.3387624006832,1014.1679087418947,0.053053011899739655,1
2022-03-10,1083.4927978515625,1089.267532756051,1068.8862634347242,1087.0029472759036,17980493,1068.451480102539,1085.6365466308594,1064.7167939983296,53.01767266247454,-8.6136639752458,1122.7293980688335,1014.1735621362449,0.016205760539474534,1
2022-03-11,1086.6180419921875,1091.9852168591085,1076.1556390217638,1076.1556390217638,12257423,1068.8613677978515,1085.606199951172,1066.8026271406018,53.610865565762396,-5.819403140998247,1123.5564289525921,1014.1663066431109,0.002884416164853132,1
2022-03-14,1095.5404052734375,1098.0541754406872,1075.2270625884605,1081.0697243173254,8340678,1069.8226837158204,1086.147432861328,1069.539558391348,55.34434433238126,-2.8520939847103364,1125.6715763209918,1013.973791110649,0.008211131176224518,0
2022-03-15,1070.4488525390625,1099.6620420875429,1060.2128731362302,1099.6620420875429,15925769,1070.3865631103515,1086.1048571777344,1069.6261578339875,49.71774490327073,-2.4963819694526137,1126.0212181123095,1014.7519081083935,-0.02290335674850108,1
2022-03-16,1088.5203857421875,1090.581191192119,1076.6312801930274,1078.850581492875,11149828,1070.0559356689453,1086.100330810547,1071.4256081109588,53.392910246700154,-0.7476376339504895,1125.1746085822924,1014.9372627555981,0.016882201480491243,1
2022-03-17,1124.006591796875,1131.1173411560007,1093.8421832317183,1101.8362205198275,21422098,1071.6128509521484,1086.3141125488282,1076.433320842951,59.63234080361409,3.4617897516054654,1130.8279348034935,1012.3977671008033,0.03260040557760613,0
2022-03-21,1117.5296630859375,1125.0480919172617,1104.6668219311773,1106.9314074851866,11999466,1072.1540924072265,1086.2941857910157,1080.3472581994258,58.10340660059542,6.203645501221445,1132.822334997153,1011.4858498173,-0.005762358297724313,1
2022-03-22,1146.4033203125,1148.1243719419283,1111.2795389519592,1114.2233926126817,22557065,1074.5715362548829,1087.3327307128907,1086.6383117340042,62.69526286946938,10.584437955589692,1142.583913458895,1006.5591590508707,0.025837038765334386,1
